ID,Name_English,Countries,Degree_endangerment,Number_speakers,Description_location,endangerment_score,Countries_list,Region,Population,Area_sq_mi,Pop_density,Coastline,Migration,Infant_mortality,GDP,Literacy,Phones,Arable,Crops,Other,Climate,Birthrate,Deathrate,Agriculture,Industry,Service
2159,Arha,New Caledonia (France),Critically endangered,50.0,Poya region,4,New Caledonia,OCEANIA                            ,219246.0,19060.0,"11,5","11,83",0,"7,72",15000.0,"91,0","252,2","0,38","0,33","99,29",2,"18,11","5,69","0,15","0,088","0,762"
230,Banjima,Australia,Severely endangered,50.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
1525,Bella Coola,Canada,Critically endangered,50.0,Spread over 1 communities in Canada,4,Canada,NORTHERN AMERICA                   ,33098932.0,9984670.0,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684"
2278,Budong-Budong,Indonesia,Critically endangered,50.0,"Sulawesi, Indonesia",4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
2666,Bulgebi,Papua New Guinea,Definitely endangered,50.0,"15km south of Saidor, inland on the eastern end of southern coast of Astrolabe Bay, Madang Province",2,Papua New Guinea,OCEANIA                            ,5670544.0,462840.0,"12,3","1,11",0,"51,45",2200.0,"64,6","10,9","0,46","1,44","98,1",2,"29,36","7,25","0,353","0,381","0,266"
2025,Chiquitano (Brazil),Brazil,Critically endangered,50.0,,4,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
474,Forest Yukagir,Russian Federation,Critically endangered,50.0,"earlier on the sources of the Kolyma, divided between the Republic of Sakha (Yakutia) and Magadan Province, now largely concentrated in the village of Nelemnoye as well as in the county centre Zyryanka in Upper Kolyma (Verkhnekolymskiy) County in the Republic of Sakha",4,Russia,C.W. OF IND. STATES ,142893540.0,17075200.0,"8,4","0,22","1,02","15,39",8900.0,"99,6","280,6","7,33","0,11","92,56",,"9,95","14,65","0,054","0,371","0,575"
2103,Gorovu,Papua New Guinea,Severely endangered,50.0,East Sepik Province,3,Papua New Guinea,OCEANIA                            ,5670544.0,462840.0,"12,3","1,11",0,"51,45",2200.0,"64,6","10,9","0,46","1,44","98,1",2,"29,36","7,25","0,353","0,381","0,266"
1753,Iduh (Lao PDR),Lao People's Democratic Republic,Critically endangered,50.0,,4,Laos,ASIA (EX. NEAR EAST)         ,6368481.0,236800.0,"26,9","0,00",0,"85,22",1700.0,"66,4","14,1","3,8","0,35","95,85",2,"35,49","11,55","0,455","0,287","0,258"
379,Karaim (Lithuania),Lithuania,Severely endangered,50.0,Trakai (Troki) region,3,Lithuania,BALTICS                            ,3585906.0,65200.0,"55,0","0,14","-0,71","6,89",11400.0,"99,6","223,4","45,22","0,91","53,87",,"8,75","10,98","0,055","0,325","0,62"
1001,Kasong,"Cambodia, Thailand",Critically endangered,50.0,,4,Cambodia,ASIA (EX. NEAR EAST)         ,13881427.0,181040.0,"76,7","0,24",0,"71,48",1900.0,"69,4","2,6","20,96","0,61","78,43",2,"26,9","9,06","0,35","0,3","0,35"
1001,Kasong,"Cambodia, Thailand",Critically endangered,50.0,,4,Thailand,ASIA (EX. NEAR EAST)         ,64631595.0,514000.0,"125,7","0,63",0,"20,48",7400.0,"92,6","108,9","29,36","6,46","64,18",2,"13,87","7,04","0,099","0,441","0,46"
2540,Kayupulau,Indonesia,Critically endangered,50.0,Irian Jaya,4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
2311,Lolak,Indonesia,Critically endangered,50.0,Sulawesi,4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
2583,Maku'a,Timor-Leste,Critically endangered,50.0,,4,East Timor,ASIA (EX. NEAR EAST)         ,1062777.0,15007.0,"70,8","4,70",0,"47,41",500.0,"58,6",,"4,71","0,67","94,62",2,"26,99","6,24","0,085","0,231","0,684"
625,Makurap,Brazil,Severely endangered,50.0,"The group lives in the indigenous lands Rio Branco, south-western Rondônia State - Brazil.",3,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
212,Miriwoong,Australia,Critically endangered,50.0,,4,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
2557,Moraori,Indonesia,Severely endangered,50.0,Irian Jaya,3,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
216,Nakkara,Australia,Severely endangered,50.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
224,Ngarinman,Australia,Severely endangered,50.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
2622,Norfolk-Pitcairn (Pitcairn),Pitcairn  (U.K.),Vulnerable,50.0,Pitcairn Island,1,Pitcairn  (U.K.),,,,,,,,,,,,,,,,,,,
886,Omaha-Ponca,United States of America,Critically endangered,50.0,Macy and Walthill in rural southeastern Nebraska.,4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
98,Omotik,Kenya,Critically endangered,50.0,,4,Kenya,SUB-SAHARAN AFRICA                 ,34707817.0,582650.0,"59,6","0,09","-0,1","61,47",1000.0,"85,1","8,1","8,08","0,98","90,94",1,"39,72","14,02","0,163","0,188","0,651"
2455,Onge,India,Critically endangered,50.0,,4,India,ASIA (EX. NEAR EAST)         ,1095351995.0,3287590.0,"333,2","0,21","-0,07","56,29",2900.0,"59,5","45,4","54,4","2,74","42,86",2,"22,01","8,18","0,186","0,276","0,538"
2409,Patua,China,Critically endangered,50.0,Macao,4,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35",1,"13,25","6,97","0,125","0,473","0,403"
2607,Paulohi,Indonesia,Critically endangered,50.0,"Seram Island, Maluku",4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
1529,Potawatomi (Kansas),United States of America,Critically endangered,50.0,"Hannahville Indian Community of the Michigan upper peninsula, the Pokagon and Huron Bands of southern Michigan, the Forest County Band of northern Wisconsin, the Prairie Band of eastern Kansas, and the Citizen Potawatomi Nation of Oklahoma; a few speakers on the Walpole Island Reserve in Ontario, Canada.",4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
272,Potawatomi (Michigan),United States of America,Critically endangered,50.0,"Hannahville Indian Community of the Michigan upper peninsula, the Pokagon and Huron Bands of southern Michigan, the Forest County Band of northern Wisconsin, the Prairie Band of eastern Kansas, and the Citizen Potawatomi Nation of Oklahoma; a few speakers on the Walpole Island Reserve in Ontario, Canada.",4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
1531,Potawatomi (Oklahoma),United States of America,Critically endangered,50.0,"Hannahville Indian Community of the Michigan upper peninsula, the Pokagon and Huron Bands of southern Michigan, the Forest County Band of northern Wisconsin, the Prairie Band of eastern Kansas, and the Citizen Potawatomi Nation of Oklahoma; a few speakers on the Walpole Island Reserve in Ontario, Canada.",4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
1530,Potawatomi (Wisconsin),United States of America,Critically endangered,50.0,"Hannahville Indian Community of the Michigan upper peninsula, the Pokagon and Huron Bands of southern Michigan, the Forest County Band of northern Wisconsin, the Prairie Band of eastern Kansas, and the Citizen Potawatomi Nation of Oklahoma; a few speakers on the Walpole Island Reserve in Ontario, Canada.",4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
2609,Salas,Indonesia,Severely endangered,50.0,"Seram Island, Maluku",3,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
1000,Samray,"Cambodia, Thailand",Critically endangered,50.0,,4,Cambodia,ASIA (EX. NEAR EAST)         ,13881427.0,181040.0,"76,7","0,24",0,"71,48",1900.0,"69,4","2,6","20,96","0,61","78,43",2,"26,9","9,06","0,35","0,3","0,35"
1000,Samray,"Cambodia, Thailand",Critically endangered,50.0,,4,Thailand,ASIA (EX. NEAR EAST)         ,64631595.0,514000.0,"125,7","0,63",0,"20,48",7400.0,"92,6","108,9","29,36","6,46","64,18",2,"13,87","7,04","0,099","0,441","0,46"
312,Sapé,Venezuela (Bolivarian Republic of),Critically endangered,50.0,"State of Bolívar, Venezuela (southwest of Auyan Tepuy).",4,Venezuela,LATIN AMER. & CARIB    ,25730435.0,912050.0,"28,2","0,31","-0,04","22,2",4800.0,"93,4","140,1","2,95","0,92","96,13",2,"18,71","4,92","0,04","0,419","0,541"
1363,Sentilese,India,Critically endangered,50.0,"Andaman Islands, North Sentinel Island",4,India,ASIA (EX. NEAR EAST)         ,1095351995.0,3287590.0,"333,2","0,21","-0,07","56,29",2900.0,"59,5","45,4","54,4","2,74","42,86",2,"22,01","8,18","0,186","0,276","0,538"
2268,Sian,Malaysia,Severely endangered,50.0,"Sarawak, Malaysia",3,Malaysia,ASIA (EX. NEAR EAST)         ,24385858.0,329750.0,"74,0","1,42",0,"17,7",9000.0,"88,7","179,0","5,48","17,61","76,91",2,"22,86","5,05","0,084","0,48","0,436"
2652,Tambotalo,Vanuatu,Severely endangered,50.0,Inland southeast Santo Islands,3,Vanuatu,OCEANIA                            ,208869.0,12200.0,"17,1","20,72",0,"55,16",2900.0,"53,0","32,6","2,46","7,38","90,16",2,"22,72","7,82","0,26","0,12","0,62"
159,Tanacross,United States of America,Critically endangered,50.0,the middle Tanana River of central Alaska,4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
160,Tanaina,United States of America,Severely endangered,50.0,,3,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
2137,Tanimbili,Solomon Islands,Severely endangered,50.0,Utupua,3,Solomon Islands,OCEANIA                            ,552438.0,28450.0,"19,4","18,67",0,"21,29",1700.0,,"13,4","0,64",2,"97,36",2,"30,01","3,92","0,42","0,11","0,47"
243,Warumungu,Australia,Severely endangered,50.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
943,Zapotec of San Felipe Tejalapan,Mexico,Critically endangered,50.0,Municipality of San Felipe Tejalapan,4,Mexico,LATIN AMER. & CARIB    ,107449525.0,1972550.0,"54,5","0,47","-4,87","20,91",9000.0,"92,2","181,6","12,99","1,31","85,7",1,"20,69","4,74","0,038","0,259","0,702"
2128,Tench,Papua New Guinea,Critically endangered,49.0,New Ireland Province,4,Papua New Guinea,OCEANIA                            ,5670544.0,462840.0,"12,3","1,11",0,"51,45",2200.0,"64,6","10,9","0,46","1,44","98,1",2,"29,36","7,25","0,353","0,381","0,266"
213,Mudburra,Australia,Severely endangered,48.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
226,Nunggubuyu,Australia,Severely endangered,44.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
2095,Dumun,Papua New Guinea,Critically endangered,42.0,Madang Province,4,Papua New Guinea,OCEANIA                            ,5670544.0,462840.0,"12,3","1,11",0,"51,45",2200.0,"64,6","10,9","0,46","1,44","98,1",2,"29,36","7,25","0,353","0,381","0,266"
22,Kudu-Camo,Nigeria,Critically endangered,42.0,,4,Nigeria,SUB-SAHARAN AFRICA                 ,131859731.0,923768.0,"142,7","0,09","0,26","98,8",900.0,"68,0","9,3","31,29","2,96","65,75",1,"40,43","16,94","0,269","0,487","0,244"
2136,Asumboa,Solomon Islands,Severely endangered,40.0,Utupua,3,Solomon Islands,OCEANIA                            ,552438.0,28450.0,"19,4","18,67",0,"21,29",1700.0,,"13,4","0,64",2,"97,36",2,"30,01","3,92","0,42","0,11","0,47"
172,Bunuba,Australia,Severely endangered,40.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
2024,Chamacoco,"Brazil, Paraguay",Critically endangered,40.0,,4,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
2024,Chamacoco,"Brazil, Paraguay",Critically endangered,40.0,,4,Paraguay,LATIN AMER. & CARIB    ,6506464.0,406750.0,"16,0","0,00","-0,08","25,63",4700.0,"94,0","49,2","7,6","0,23","92,17",2,"29,1","4,49","0,224","0,207","0,569"
182,Garrwa,Australia,Severely endangered,40.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
2076,Gumbaynggirr,Australia,Critically endangered,40.0,,4,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
2553,Maremgi,Indonesia,Definitely endangered,40.0,Irian Jaya,2,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
858,Mono (Western),United States of America,Critically endangered,40.0,"Western Mono is spoken in North Fork, Auberry, Tollhouse, and Dunlop, California.",4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
2382,Southern Tutchone,Canada,Critically endangered,40.0,Spread over 4 communities in Canada,4,Canada,NORTHERN AMERICA                   ,33098932.0,9984670.0,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684"
845,Tipai (United States of America),United States of America,Severely endangered,40.0,"Kumeyaay is spoken in several locations in central and southern San Diego County, the most important of these being Campo.  ",3,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
501,Tofa,Russian Federation,Critically endangered,40.0,"the villages of Alygdzher, Nerkha and Verkhnyaya Gutara in Nizhneudinsk County in Irkutsk Province",4,Russia,C.W. OF IND. STATES ,142893540.0,17075200.0,"8,4","0,22","1,02","15,39",8900.0,"99,6","280,6","7,33","0,11","92,56",,"9,95","14,65","0,054","0,371","0,575"
505,Udege,Russian Federation,Critically endangered,40.0,"mainly concentrated in four villages: Krasnyy Yar in Pozharskoye County and Agzu in Terney County in Maritime (Primor’ye) Region, and Gvasyugi in the County of Lazo and Arsen’yevo (Rassvet) in Nanay County in Khabarovsk Region",4,Russia,C.W. OF IND. STATES ,142893540.0,17075200.0,"8,4","0,22","1,02","15,39",8900.0,"99,6","280,6","7,33","0,11","92,56",,"9,95","14,65","0,054","0,371","0,575"
2579,Yoki,Indonesia,Severely endangered,40.0,Irian Jaya,3,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
1652,Noy,Chad,Critically endangered,36.0,,4,Chad,SUB-SAHARAN AFRICA                 ,9944201.0,1284000.0,"7,7","0,00","-0,11","93,82",1200.0,"47,5","1,3","2,86","0,02","97,12",2,"45,73","16,38","0,335","0,259","0,406"
467,Chulym Turk,Russian Federation,Critically endangered,35.0,Tegul’det County in Tomsk Province and Tyukhtet County in Krasnoyarsk Region; Lower Chulym language refers to a sub-dialect of Siberian Tatar,4,Russia,C.W. OF IND. STATES ,142893540.0,17075200.0,"8,4","0,22","1,02","15,39",8900.0,"99,6","280,6","7,33","0,11","92,56",,"9,95","14,65","0,054","0,371","0,575"
2538,Kapori,Indonesia,Critically endangered,35.0,Irian Jaya,4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
1367,Kaqchikel (Mexico),Mexico,Critically endangered,35.0,"Locality of Quetzal-Edzná in Municipality of Campeche, municipality of Champotón in the state of Campeche; locality of Kuchumatán in Municipality of Othón P. Blanco in the state of Quintana Roo",4,Mexico,LATIN AMER. & CARIB    ,107449525.0,1972550.0,"54,5","0,47","-4,87","20,91",9000.0,"92,2","181,6","12,99","1,31","85,7",1,"20,69","4,74","0,038","0,259","0,702"
766,Menominee,United States of America,Critically endangered,35.0,,4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
1945,Quechua of Pacaraos,Peru,Critically endangered,35.0,"Pacaraos, in the upper Chancay valley, province of Huaral, department of Lima",4,Peru,LATIN AMER. & CARIB    ,28302603.0,1285220.0,"22,0","0,19","-1,05","31,94",5100.0,"90,9","79,5","2,89","0,4","96,71",1,"20,48","6,23","0,08","0,27","0,65"
2129,Turaka,Papua New Guinea,Critically endangered,35.0,Milne Bay Province,4,Papua New Guinea,OCEANIA                            ,5670544.0,462840.0,"12,3","1,11",0,"51,45",2200.0,"64,6","10,9","0,46","1,44","98,1",2,"29,36","7,25","0,353","0,381","0,266"
576,Barasana (Brazil),Brazil,Severely endangered,34.0,"Indigenous lands Alto Rio Negro, north-western Amazonas State - Brazil",3,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
2097,Bilakura,Papua New Guinea,Critically endangered,34.0,Madang Province,4,Papua New Guinea,OCEANIA                            ,5670544.0,462840.0,"12,3","1,11",0,"51,45",2200.0,"64,6","10,9","0,46","1,44","98,1",2,"29,36","7,25","0,353","0,381","0,266"
1808,Macuna (Brazil),Brazil,Vulnerable,32.0,,1,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
1364,Jarawa,India,Critically endangered,31.0,South Andaman Island,4,India,ASIA (EX. NEAR EAST)         ,1095351995.0,3287590.0,"333,2","0,21","-0,07","56,29",2900.0,"59,5","45,4","54,4","2,74","42,86",2,"22,01","8,18","0,186","0,276","0,538"
2111,Kowaki,Papua New Guinea,Critically endangered,31.0,Madang,4,Papua New Guinea,OCEANIA                            ,5670544.0,462840.0,"12,3","1,11",0,"51,45",2200.0,"64,6","10,9","0,46","1,44","98,1",2,"29,36","7,25","0,353","0,381","0,266"
548,Kri,Lao People's Democratic Republic,Severely endangered,31.0,,3,Laos,ASIA (EX. NEAR EAST)         ,6368481.0,236800.0,"26,9","0,00",0,"85,22",1700.0,"66,4","14,1","3,8","0,35","95,85",2,"35,49","11,55","0,455","0,287","0,258"
2115,Mawak,Papua New Guinea,Critically endangered,31.0,Madang,4,Papua New Guinea,OCEANIA                            ,5670544.0,462840.0,"12,3","1,11",0,"51,45",2200.0,"64,6","10,9","0,46","1,44","98,1",2,"29,36","7,25","0,353","0,381","0,266"
2212,Alabat Island Agta,Philippines,Critically endangered,30.0,,4,Philippines,ASIA (EX. NEAR EAST)         ,89468677.0,300000.0,"298,2","12,10","-1,5","23,51",4600.0,"92,6","38,4","18,95","16,77","64,28",2,"24,89","5,41","0,144","0,326","0,53"
2328,Amahai,Indonesia,Critically endangered,30.0,Maluku,4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
169,Bardi,Australia,Severely endangered,30.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
867,Cahuilla,United States of America,Critically endangered,30.0,"Heritage language of several small tribes in the inland area of southern California, including people at  Morongo, Agua Caliente (Palm Springs), Cabazon, Augustine, Torres-Martinez, Santa Rosa, Cahuilla, Ramona, and Los Coyotes.",4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
36,Cambap,Cameroon,Critically endangered,30.0,,4,Cameroon,SUB-SAHARAN AFRICA                 ,17340702.0,475440.0,"36,5","0,08",0,"68,26",1800.0,"79,0","5,7","12,81","2,58","84,61",1,"33,89","13,47","0,448","0,17","0,382"
289,Carijona,Colombia,Critically endangered,30.0,"Originally on the Yari river (Caquetá), now in Vaupés en Amazonas (near Brazilian border) ",4,Colombia,LATIN AMER. & CARIB    ,43593035.0,1138910.0,"38,3","0,28","-0,31","20,97",6300.0,"92,5","176,2","2,42","1,67","95,91",2,"20,48","5,58","0,125","0,342","0,533"
2442,Chintaw,China,Critically endangered,30.0,,4,China,ASIA (EX. NEAR EAST)         ,1313973713.0,9596960.0,"136,9","0,15","-0,4","24,18",5000.0,"90,9","266,7","15,4","1,25","83,35",1,"13,25","6,97","0,125","0,473","0,403"
693,Comox/Sliammon,Canada,Critically endangered,30.0,Spread over 3 communities in Canada,4,Canada,NORTHERN AMERICA                   ,33098932.0,9984670.0,"3,3","2,02","5,96","4,75",29800.0,"97,0","552,2","4,96","0,02","95,02",,"10,78","7,8","0,022","0,294","0,684"
1616,Djeoromitxi,Brazil,Severely endangered,30.0,,3,Brazil,LATIN AMER. & CARIB    ,188078227.0,8511965.0,"22,1","0,09","-0,03","29,61",7600.0,"86,4","225,3","6,96","0,9","92,15",2,"16,56","6,17","0,084","0,4","0,516"
2530,Duriankere,Indonesia,Critically endangered,30.0,Irian Jaya,4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
1635,Goundo,Chad,Critically endangered,30.0,,4,Chad,SUB-SAHARAN AFRICA                 ,9944201.0,1284000.0,"7,7","0,00","-0,11","93,82",1200.0,"47,5","1,3","2,86","0,02","97,12",2,"45,73","16,38","0,335","0,259","0,406"
2110,Kawucha,Papua New Guinea,Critically endangered,30.0,Morobe,4,Papua New Guinea,OCEANIA                            ,5670544.0,462840.0,"12,3","1,11",0,"51,45",2200.0,"64,6","10,9","0,46","1,44","98,1",2,"29,36","7,25","0,353","0,381","0,266"
2547,Kwerisa,Indonesia,Critically endangered,30.0,Irian Jaya,4,Indonesia,ASIA (EX. NEAR EAST)         ,245452739.0,1919440.0,"127,9","2,85",0,"35,6",3200.0,"87,9","52,0","11,32","7,23","81,45",2,"20,34","6,25","0,134","0,458","0,408"
1464,Mono (Eastern),United States of America,Critically endangered,30.0,"Eastern Mono  is spoken in the Owens Valley communities of Bishop, Big Pine, Lone Pine, and Fort Independence.",4,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787"
220,Ngalkbun,Australia,Severely endangered,30.0,,3,Australia,OCEANIA                            ,20264082.0,7686850.0,"2,6","0,34","3,98","4,69",29000.0,"100,0","565,5","6,55","0,04","93,41",1,"12,14","7,51","0,038","0,262","0,7"
2267,Punan Batu,Malaysia,Critically endangered,30.0,"Sarawak, Malaysia",4,Malaysia,ASIA (EX. NEAR EAST)         ,24385858.0,329750.0,"74,0","1,42",0,"17,7",9000.0,"88,7","179,0","5,48","17,61","76,91",2,"22,86","5,05","0,084","0,48","0,436"
1892,Rama,Nicaragua,Critically endangered,30.0,Rama Cay Isle and other localities south of Río Escondido,4,Nicaragua,LATIN AMER. & CARIB    ,5570129.0,129494.0,"43,0","0,70","-1,22","29,11",2300.0,"67,5","39,7","15,94","1,94","82,12",2,"24,51","4,45","0,165","0,275","0,56"
1260,Sia Pedee,Ecuador,Critically endangered,30.0,"The Epera people in Ecuador are mainly located in Santa Rosa de los Epera, in the Borbon parish, which corresponds to the Eloy Alfaro county, in the province of Esmeraldas (Northwestern coasta region of Ecuador)",4,Ecuador,LATIN AMER. & CARIB    ,13547510.0,283560.0,"47,8","0,79","-8,58","23,66",3300.0,"92,5","125,6","5,85","4,93","89,22",2,"22,29","4,23","0,07","0,312","0,618"
2156,Ske,Vanuatu,Severely endangered,30.0,Pentecost,3,Vanuatu,OCEANIA                            ,208869.0,12200.0,"17,1","20,72",0,"55,16",2900.0,"53,0","32,6","2,46","7,38","90,16",2,"22,72","7,82","0,26","0,12","0,62"
